tName	0	0	qName
chr9	71624481	71624481	236071_at
chr9	71644285	71644285	236519_at
chr9	71686143	71686143	243610_at
chr9	71960175	71960175	1559655_at
chr9	71960175	71960175	1559656_a_at
chr9	72042202	72042202	1557693_at
chr9	72022338	72022338	214143_x_at
chr9	72027506	72027506	228885_at
chr9	72111691	72111691	212926_at
chr9	72111691	72111691	212927_at
chr9	72149166	72149166	237725_x_at
chr9	72204346	72204346	203541_s_at
chr9	72204346	72204346	203542_s_at
chr9	72204502	72204502	203543_s_at
chr9	72217844	72217844	228474_s_at
chr9	72219159	72219159	230636_s_at
chr9	72334135	72334135	239291_at
chr9	72335160	72335160	239684_at
chr9	72382311	72382311	216452_at
chr9	72382311	72382311	216489_at
chr9	72496008	72496008	1555252_a_at
chr9	72456659	72456659	242483_at
chr9	72500801	72500801	234249_at
chr9	72500801	72500801	234585_at
chr9	72626283	72626283	1554722_at
chr9	72631180	72631180	233022_at
chr9	72635135	72635135	220463_at
chr9	72940401	72940401	211422_at
chr9	72808380	72808380	243390_at
chr9	72863962	72863962	240545_at
chr9	73366122	73366122	221099_at
chr9	73530665	73530665	218113_at
chr9	73512831	73512831	233309_at
chr9	73691414	73691414	220285_at
chr9	73670215	73670215	227551_at
chr9	73697772	73697772	228872_at
chr9	73716857	73716857	244160_at
chr9	73731739	73731739	1557805_at
chr9	73743623	73743623	239621_at
chr9	73777845	73777845	238912_x_at
chr9	73788566	73788566	238579_at
chr9	73790356	73790356	235866_at
chr9	73856350	73856350	240316_at
chr9	74004882	74004882	1569555_at
chr9	74005585	74005585	224209_s_at
chr9	74115227	74115227	230279_at
chr9	74133158	74133158	239967_at
chr9	74154982	74154982	244787_at
chr9	74164502	74164502	217741_s_at
chr9	74162359	74162359	210275_s_at
chr9	74161901	74161901	217649_at
chr9	74167278	74167278	229368_s_at
chr9	74167459	74167459	228317_at
chr9	74313168	74313168	242464_at
chr9	74618914	74618914	1564591_a_at
chr9	74731597	74731597	212224_at
chr9	74905866	74905866	1561368_at
chr9	74965863	74965863	201012_at
chr9	74959728	74959728	233011_at
chr9	76182586	76182586	1569858_at
chr9	76300833	76300833	1557326_at
chr9	76396262	76396262	206443_at
chr9	76493177	76493177	242385_at
chr9	76497682	76497682	231040_at
chr9	76595357	76595357	224412_s_at
chr9	76528007	76528007	240389_at
chr9	76554937	76554937	221102_s_at
chr9	76596637	76596637	234864_s_at
chr9	76754494	76754494	222781_s_at
chr9	76754659	76754659	218904_s_at
chr9	76779900	76779900	1557885_at
chr9	76786474	76786474	228324_at
chr9	76810772	76810772	241781_at
chr9	76793030	76793030	243646_at
chr9	76818145	76818145	1564690_at
chr9	76879426	76879426	219147_s_at
chr9	76892088	76892088	1562761_at
chr9	76922430	76922430	204479_at
chr9	76953296	76953296	1559201_a_at
chr9	77241003	77241003	1566873_at
chr9	77241003	77241003	1566874_at
