tName	0	0	qName
chr10	116610545	116610545	1554288_at
chr10	116603607	116603607	226155_at
chr10	116704797	116704797	241605_at
chr10	116704797	116704797	241606_s_at
chr10	116705025	116705025	236020_s_at
chr10	116724871	116724871	235447_at
chr10	116726400	116726400	226339_at
chr10	116882117	116882117	1569796_s_at
chr10	116985090	116985090	1562905_at
chr10	117357439	117357439	213744_at
chr10	117357439	117357439	213745_at
chr10	117807550	117807550	227550_at
chr10	117812182	117812182	230163_at
chr10	117918115	117918115	205696_s_at
chr10	118101730	118101730	1555443_at
chr10	118202415	118202415	1558846_at
chr10	118306402	118306402	205912_at
chr10	118341575	118341575	210722_at
chr10	118349577	118349577	206694_at
chr10	118382548	118382548	211766_s_at
chr10	118413788	118413788	231609_at
chr10	118456383	118456383	214434_at
chr10	118441483	118441483	220763_at
chr10	118578490	118578490	235800_at
chr10	118694591	118694591	221802_s_at
chr10	118645980	118645980	236509_at
chr10	118913356	118913356	1561328_at
chr10	119008854	119008854	1553328_a_at
chr10	119009927	119009927	205857_at
chr10	119016907	119016907	229907_at
chr10	119027102	119027102	230416_at
chr10	119030353	119030353	213549_at
chr10	119032851	119032851	225829_at
chr10	119032851	119032851	225830_at
chr10	119235909	119235909	232531_at
chr10	119265930	119265930	230963_at
chr10	119295888	119295888	221950_at
chr10	119775354	119775354	203883_s_at
chr10	119775261	119775261	203884_s_at
chr10	119801110	119801110	1562336_at
chr10	119823070	119823070	1556630_at
chr10	119822933	119822933	1564371_a_at
chr10	119822933	119822933	1564372_s_at
chr10	119960053	119960053	239713_at
chr10	119991320	119991320	240745_at
chr10	119991320	119991320	240746_s_at
chr10	120055741	120055741	230667_at
chr10	120075184	120075184	218390_s_at
chr10	120075193	120075193	222617_s_at
chr10	120075536	120075536	234947_s_at
chr10	120092390	120092390	244821_at
chr10	120107657	120107657	237385_at
chr10	120343848	120343848	231805_at
chr10	120431672	120431672	225192_at
chr10	120437719	120437719	240248_at
chr10	120442450	120442450	1560846_at
chr10	120474201	120474201	227136_s_at
chr10	120474201	120474201	227137_at
chr10	120474570	120474570	227257_s_at
chr10	120474570	120474570	227258_at
chr10	120780469	120780469	228523_at
chr10	120780469	120780469	228526_at
chr10	120806738	120806738	200596_s_at
chr10	120806738	120806738	200597_at
chr10	120807418	120807418	200595_s_at
chr10	120832389	120832389	243379_at
chr10	120869832	120869832	222955_s_at
chr10	120860081	120860081	1562919_at
chr10	120862306	120862306	1559523_at
chr10	120875759	120875759	221804_s_at
chr10	120875759	120875759	225351_at
chr10	120881829	120881829	1563920_at
chr10	120902658	120902658	225143_at
chr10	120902647	120902647	229236_s_at
chr10	120914113	120914113	230637_at
chr10	120922763	120922763	201619_at
chr10	120919429	120919429	209766_at
chr10	121081159	121081159	204395_s_at
chr10	121081159	121081159	204396_s_at
chr10	121020516	121020516	1569949_at
chr10	121207932	121207932	1557729_at
chr10	121267584	121267584	204316_at
chr10	121263163	121263163	214000_s_at
chr10	121267755	121267755	204319_s_at
chr10	121321573	121321573	230350_at
chr10	121335066	121335066	202405_at
chr10	121335457	121335457	202406_s_at
chr10	121342079	121342079	217500_at
chr10	121414078	121414078	217911_s_at
chr10	121527120	121527120	203607_at
chr10	121541363	121541363	230362_at
chr10	121541363	121541363	230363_s_at
chr10	121600608	121600608	217905_at
chr10	121601524	121601524	222464_s_at
chr10	121600011	121600011	233028_at
chr10	121621085	121621085	242167_at
chr10	121666926	121666926	209175_at
chr10	121666926	121666926	209176_at
chr10	121662001	121662001	216392_s_at
chr10	121693664	121693664	1558919_a_at
