tName	0	0	qName
chr1	100130758	100130758	203566_s_at
chr1	100175474	100175474	242333_at
chr1	100234860	100234860	206770_s_at
chr1	100235159	100235159	209865_at
chr1	100264452	100264452	226894_at
chr1	100273493	100273493	238881_at
chr1	100313888	100313888	225222_at
chr1	100309138	100309138	242374_at
chr1	100310429	100310429	230868_at
chr1	100333664	100333664	231895_at
chr1	100379973	100379973	219130_at
chr1	100377015	100377015	232489_at
chr1	100401487	100401487	227532_at
chr1	100391967	100391967	243642_x_at
chr1	100395653	100395653	241088_at
chr1	100414944	100414944	1559580_at
chr1	100426095	100426095	231919_at
chr1	100430661	100430661	244687_at
chr1	100460224	100460224	205370_x_at
chr1	100460577	100460577	205371_s_at
chr1	100460955	100460955	205369_x_at
chr1	100468323	100468323	211196_at
chr1	100500197	100500197	237448_at
chr1	100517132	100517132	203594_at
chr1	100528890	100528890	215351_at
chr1	100530562	100530562	238087_at
chr1	100664119	100664119	210440_s_at
chr1	100664119	100664119	210441_at
chr1	100656766	100656766	210742_at
chr1	100656766	100656766	210743_s_at
chr1	100674582	100674582	205288_at
chr1	100650995	100650995	243640_x_at
chr1	100697014	100697014	1567303_at
chr1	100697014	100697014	1567304_at
chr1	100778219	100778219	220313_at
chr1	100943922	100943922	244479_at
chr1	100967533	100967533	203868_s_at
chr1	101121743	101121743	209537_at
chr1	101162512	101162512	243524_at
chr1	101208708	101208708	239596_at
chr1	101214230	101214230	240277_at
chr1	101216259	101216259	226217_at
chr1	101219042	101219042	226601_at
chr1	101227990	101227990	222360_at
chr1	101246011	101246011	219590_x_at
chr1	101246062	101246062	223671_x_at
chr1	101246051	101246051	223695_s_at
chr1	101246051	101246051	223696_at
chr1	101246082	101246082	224196_x_at
chr1	101246188	101246188	224060_s_at
chr1	101294739	101294739	228661_s_at
chr1	101319235	101319235	235808_at
chr1	101323001	101323001	232589_at
chr1	101473242	101473242	244422_at
chr1	101477412	101477412	204642_at
chr1	101480423	101480423	239401_at
chr1	101481670	101481670	240025_x_at
chr1	102138035	102138035	1554524_a_at
chr1	102138035	102138035	1554526_at
chr1	103094296	103094296	1561670_at
chr1	103115109	103115109	229271_x_at
chr1	103231009	103231009	37892_at
chr1	103231034	103231034	204320_at
chr1	103310644	103310644	232805_at
chr1	103897234	103897234	229903_x_at
chr1	103899047	103899047	228023_x_at
chr1	103931472	103931472	244004_at
chr1	104004570	104004570	208498_s_at
chr1	104035688	104035688	208498_s_at
chr1	104098708	104098708	208498_s_at
chr1	105947355	105947355	1562719_at
