tName	0	0	qName
chr12	93144992	93144992	206470_at
chr12	93144992	93144992	206471_s_at
chr12	93152920	93152920	240638_at
chr12	93222207	93222207	235328_at
chr12	93224474	93224474	213241_at
chr12	93301902	93301902	219644_at
chr12	93286523	93286523	239282_at
chr12	93378500	93378500	237021_at
chr12	93485550	93485550	235146_at
chr12	93510220	93510220	226489_at
chr12	93539622	93539622	234196_at
chr12	93539622	93539622	234778_at
chr12	93573425	93573425	1564545_a_at
chr12	93573425	93573425	216739_at
chr12	93752647	93752647	217338_at
chr12	93752647	93752647	217350_at
chr12	93905450	93905450	223244_s_at
chr12	93938422	93938422	229956_at
chr12	93965570	93965570	204791_at
chr12	93969864	93969864	210530_s_at
chr12	93969864	93969864	210531_at
chr12	93995742	93995742	226799_at
chr12	93997693	93997693	243142_at
chr12	94025826	94025826	219901_at
chr12	94029487	94029487	1555136_at
chr12	94029487	94029487	1555137_a_at
chr12	94178157	94178157	223089_at
chr12	94177392	94177392	223090_x_at
chr12	94175296	94175296	207263_x_at
chr12	94194465	94194465	223675_s_at
chr12	94227493	94227493	228464_at
chr12	94340188	94340188	244800_x_at
chr12	94412151	94412151	209861_s_at
chr12	94412150	94412150	202015_x_at
chr12	94402147	94402147	244185_at
chr12	94404989	94404989	240769_at
chr12	94432506	94432506	213899_at
chr12	94433201	94433201	227993_at
chr12	94452518	94452518	224048_at
chr12	94642190	94642190	223315_at
