chr20	40693399	40693399	205948_at
chr20	40669180	40669180	234328_at
chr20	40749073	40749073	1562052_at
chr20	41032171	41032171	1556921_at
chr20	41293157	41293157	217346_at
chr20	41522802	41522802	208804_s_at
chr20	41521684	41521684	206108_s_at
chr20	41532637	41532637	216150_at
chr20	41532637	41532637	216151_at
chr20	41590218	41590218	210306_at
chr20	41577454	41577454	216076_at
chr20	41577454	41577454	216077_s_at
chr20	41580632	41580632	242637_at
chr20	41602095	41602095	213837_at
chr20	41598132	41598132	206822_s_at
chr20	41598132	41598132	206823_at
chr20	41634418	41634418	220357_s_at
chr20	41650048	41650048	230573_at
chr20	41681159	41681159	218709_s_at
chr20	41670961	41670961	233532_x_at
chr20	41714976	41714976	216421_at
chr20	41757198	41757198	201710_at
chr20	41788481	41788481	232820_s_at
chr20	41788481	41788481	232821_at
chr20	42131189	42131189	228737_at
chr20	42171916	42171916	236647_at
chr20	42174043	42174043	229578_at
chr20	42213220	42213220	1553174_at
chr20	42244008	42244008	220385_at
chr20	42258257	42258257	221954_at
chr20	42265893	42265893	209020_at
chr20	42279411	42279411	1569745_at
chr20	42279411	42279411	1569746_s_at
chr20	42280587	42280587	1558906_a_at
chr20	42325357	42325357	219668_at
chr20	42365437	42365437	226805_at
chr20	42384828	42384828	232186_at
chr20	42366901	42366901	1559788_at
chr20	42371058	42371058	233061_at
chr20	42406028	42406028	234774_at
chr20	42419049	42419049	236652_at
chr20	42448778	42448778	1563265_at
chr20	42477859	42477859	216889_s_at
chr20	42478213	42478213	214832_at
chr20	42478213	42478213	214851_at
chr20	42477588	42477588	208429_x_at
chr20	42493215	42493215	230914_at
chr20	42494662	42494662	230772_at
chr20	42519187	42519187	233584_at
chr20	42524077	42524077	1570327_at
chr20	42524077	42524077	1570328_s_at
chr20	42545292	42545292	219633_at
chr20	42555936	42555936	228031_at
chr20	42571817	42571817	221471_at
chr20	42571817	42571817	221472_at
chr20	42573107	42573107	221473_x_at
chr20	42573158	42573158	211769_x_at
chr20	42678849	42678849	202732_at
chr20	42697667	42697667	204639_at
chr20	42698054	42698054	216705_s_at
chr20	42722039	42722039	220449_at
chr20	42724121	42724121	1556117_at
chr20	42757254	42757254	241759_at
chr20	42783652	42783652	205792_at
chr20	42810491	42810491	220540_at
chr20	42808975	42808975	1560620_at
chr20	42814290	42814290	227644_at
chr20	42827317	42827317	233299_at
chr20	42958170	42958170	208743_s_at
chr20	42968310	42968310	217717_s_at
chr20	42969586	42969586	217718_s_at
chr20	42986763	42986763	226670_s_at
chr20	43007683	43007683	231838_at
chr20	43000487	43000487	233104_at
chr20	43013344	43013344	201870_at
chr20	43026077	43026077	236695_at
chr20	43031772	43031772	223746_at
chr20	43083123	43083123	205411_at
chr20	43033175	43033175	1569791_at
chr20	43050575	43050575	211085_s_at
chr20	43049578	43049578	243981_at
chr20	43140261	43140261	225364_at
chr20	43140769	43140769	236259_at
chr20	43158765	43158765	207366_at
chr20	43171768	43171768	242204_at
chr20	43186000	43186000	1553081_at
chr20	43237528	43237528	41469_at
chr20	43237719	43237719	203691_at
chr20	43270462	43270462	206442_at
chr20	43284978	43284978	216030_s_at
chr20	43315454	43315454	203021_at
chr20	43361572	43361572	207123_s_at
chr20	43373994	43373994	221377_s_at
chr20	43398902	43398902	202071_at
chr20	43407405	43407405	236797_at
chr20	43428188	43428188	224668_at
chr20	43428188	43428188	224669_at
chr20	43428188	43428188	224670_at
chr20	43433469	43433469	232714_at
chr20	43438193	43438193	207482_at
chr20	43438037	43438037	238470_at
chr20	43470468	43470468	218094_s_at
chr20	43483255	43483255	217770_at
chr20	43483977	43483977	1568986_x_at
chr20	43536804	43536804	1553089_a_at
chr20	43537697	43537697	203892_at
chr20	43542584	43542584	1552261_at
chr20	43574706	43574706	215503_at
chr20	43598898	43598898	1552396_at
chr20	43606054	43606054	206318_at
chr20	43606664	43606664	206319_s_at
chr20	43614481	43614481	215276_at
chr20	43627596	43627596	1554156_a_at
chr20	43627596	43627596	1554157_a_at
chr20	43681656	43681656	1552414_at
chr20	43681656	43681656	1552415_a_at
chr20	43692559	43692559	233913_at
chr20	43719919	43719919	1552608_at
chr20	43756887	43756887	1552999_a_at
chr20	43767469	43767469	1553052_at
chr20	43807831	43807831	216559_x_at
chr20	43845109	43845109	232602_at
chr20	43863733	43863733	224825_at
chr20	43876853	43876853	202954_at
chr20	43887310	43887310	205388_at
chr20	43900600	43900600	1553960_at
chr20	43900600	43900600	1553961_s_at
chr20	43903881	43903881	226595_at
chr20	43911600	43911600	204212_at
chr20	43913433	43913433	244484_at
chr20	43915702	43915702	236514_at
chr20	43940899	43940899	228223_at
chr20	43945299	43945299	223607_x_at
chr20	43947416	43947416	217592_at
chr20	43949319	43949319	1553752_at
chr20	43951599	43951599	230283_at
chr20	43957237	43957237	200661_at
chr20	43967499	43967499	202075_s_at
chr20	43994848	43994848	1560162_at
chr20	44003697	44003697	221762_s_at
chr20	43998370	43998370	222044_at
chr20	43998370	43998370	222045_s_at
chr20	43998370	43998370	89948_at
chr20	44022456	44022456	221890_at
chr20	44033521	44033521	78330_at
chr20	44033580	44033580	222059_at
chr20	44074779	44074779	203936_s_at
chr20	44106793	44106793	210040_at
chr20	44137498	44137498	225145_at
chr20	44137500	44137500	234471_s_at
chr20	44138920	44138920	239815_at
chr20	44151434	44151434	229583_at
chr20	44185750	44185750	205153_s_at
chr20	44185750	44185750	35150_at
chr20	44185850	44185850	215346_at
chr20	44188921	44188921	222292_at
chr20	44248665	44248665	215181_at
chr20	44277231	44277231	1569679_at
chr20	44416323	44416323	225037_at
chr20	44419337	44419337	219447_s_at
chr20	44418114	44418114	238814_at
chr20	44448350	44448350	221528_s_at
chr20	44428682	44428682	55692_at
chr20	44432969	44432969	220363_s_at
chr20	44443028	44443028	1554857_at
chr20	44452960	44452960	240220_at
chr20	44498797	44498797	1553911_at
chr20	44526569	44526569	217115_at
chr20	44562127	44562127	238566_at
chr20	44569368	44569368	220022_at
chr20	44666689	44666689	205243_at
chr20	44666972	44666972	205244_s_at
chr20	44645971	44645971	231208_at
chr20	44645971	44645971	231217_at
chr20	44657034	44657034	240910_at
chr20	44708627	44708627	230686_s_at
chr20	44708627	44708627	230687_at
chr20	44747027	44747027	235192_at
chr20	44749702	44749702	225402_at
chr20	44785049	44785049	221024_s_at
chr20	45151475	45151475	209692_at
chr20	45097673	45097673	243652_at
chr20	45303870	45303870	242537_at
chr20	45344536	45344536	209048_s_at
chr20	45271993	45271993	209049_s_at
chr20	45340339	45340339	214795_at
chr20	45336378	45336378	224034_at
chr20	45353458	45353458	207130_at
chr20	45381763	45381763	1558477_at
chr20	45410890	45410890	230533_at
chr20	45414097	45414097	1558571_at
chr20	45415318	45415318	243814_at
chr20	45418191	45418191	239991_at
